score,content,sentiment
5,Wow,Positif
5,Mantap menyala wiw,Positif
5,pln mobile banyak pilihan yg sangat membantu dlm laporan maupun transaksi lainnya,Positif
5,pln the best,Positif
5,proses cepat biayA admin murah..,Positif
5,Terima kasih PLN pondok gede pelayanan nya bagus,Positif
5,Apk bermanfaat ...,Positif
5,Aplikasi yang tepat kapan saja diperlukan.,Positif
5,Gawat,Negatif
5,Semakin memperumdah dan respon cepat dengan aplikasi ini PLN mobile fitur semakin mempermudah,Positif
5,"Dengan adanya aplikasi PLN mobile, kita jadi mudah untuk buat laporan pengaduan PLN",Positif
5,Sangat membantu,Positif
5,Josss,Positif
5,Sangat membantu bagi kamu masyarakat untuk penambahan daya tanpa perlu ke kantor PLN lagi,Positif
5,Aplikasinya sangat membantu untuk berbagi macam masalah tentang kelistrikan. Terima kasih PLN👍👍,Positif
5,Laporan lewat aplikasi cepat sekali responnya.,Negatif
5,"Mau pengaduan, mau pasang baru, mau tambah daya, mau bayar listrik, beli token listrik, semua bisa di pln mobile. oke banget Yuk pakai PLN Mobile nya.",Negatif
5,Pln mobil semakin terbaik,Positif
5,pln sngat baik dan memberikan pelayanan yg luar biasa,Positif
5,Promo tambah daya PLN sangat membantu,Positif
5,Terbaik,Positif
5,sangat membantu,Positif
5,Aplikasi nya sangat mantap dan bermanfaat,Positif
2,Sering mati listrik tanpa pemberitahuan di siang hari. Kalo kaya gini banyak alat elektronik dan pekerjaan yang terganggu. Mohon ditingkatkan lagi kualitas nya.,Negatif
5,PLN mobile menurut saya bagus lancar dan cepat tanggap dan efiesien👍,Positif
5,terimakasih pln mobile sangat membantu,Positif
5,Mantap banget,Positif
5,Habis gelap terbitlah terang... PLN datang lampu benderangg👍💪,Negatif
5,sangat baik👍,Positif
5,Aplikasi terbaik,Positif
5,mudahkan pelanggan berhubungan dengan pln.,Positif
5,Goood.... Fast Respon ...👍,Positif
5,Mantap PLN josss,Positif
5,Terimakasi pln mobile sangat membantu pembacaan madiri,Positif
5,Istimewah,Positif
5,Trmksh dengan PLN mobile semakin cepat dan mudah pelayanan PLN. Mantab PLN 👍,Positif
5,"Alhamdulillah beli token di PLN Mobile dapat diskon tarif, jadi ga perlu ribet. Makasih PLN Mobile",Positif
5,"pembelian token di pln mobile ternyata mudah ,dan adminnya murah ,bagus beli token disini.",Positif
5,"Aplikasinya makin mudah buat pelanggan,respon Petugas sangat cepat,ramah dan sopan.APD jg lengkap dlm melaksanakan tugas,terbaik PLN",Positif
5,layanan cepat biaya admin murah,Positif
5,PLN pelayanan cepat dan tepat,Positif
5,Biaya admin murah Pelayanannya cepat,Positif
5,Biaya admin murah Layanannya cepat,Positif
5,"Berkat aplikasi PLN mobile, masyarakat tidak perlu jauh-jauh kekantor,sukses selalu PLN mobile",Positif
5,Aplikasi sangat membantu dan fiturnya sangat lengkap mantap petugas ramah,Positif
5,Terbaiq bosqu 😍,Positif
5,PLN CEPAT TEPAT & HANDAL.,Positif
5,Pengalaman mengesankan untuk Saya saat di tanggal 3 Januari 2025 beli token di PLN Mobile selain mendapatkan diskon 50% juga layanannya sangat cepat dan tidak ada hambatan. Terima kasih PLN Mobile.,Positif
5,"Aplikasi pln terbaik, cepat penanganan dan sangat bermanfaat",Positif
5,"Pelayanan PLN mantap, terbaiķ, dan memberikan kemudahan dalam pelayanan listrik.... mantap",Positif
5,Sangat bagus dan bermanfaat,Positif
5,"saya ucapkan terimakasih, atas pelayanannya",Positif
5,Keren dengan mencatat meter mandiri bisa mengetahui perkiraan pembayaran selanjutnya,Positif
5,Apapun kendala tentang listrik PLN mobile Solusinya bravo,Positif
5,"PLN mobile,,, Oke",Positif
5,Pelayanan pengaduan sat set... terima kasih,Positif
5,Aplikasinya bagus. Mudah untuk buat laporan. Petugas cepat tanggap😁,Positif
5,"Terimah kasih pln mobile tlah membantu kami untuk pembàaran rekening listrik setiap bulan,🙏🙏🙏",Positif
5,Go... Go... Go... PLN mobile... terus makin mudah... makin mudah terus... dari mulai pasang listrik sampai dengan belanja... mudah... murah... aman...👍👍👍,Positif
5,Terima kasih pln mobile..,Positif
5,Sangat bagus pelayanan nya,Positif
5,memuaskan sekali,Positif
5,Sangat membantu,Positif
5,Mantap sekali,Positif
5,Mantap sekali Sangat membantu aplikasinya,Positif
5,Mudah digunakan,Positif
5,Okee👍,Positif
5,Lebih gampang untuk ngecek pembayaran,Positif
5,Terima kasih PLN mobile aplikasi sangat membantu,Positif
5,"Pelayan baik, ramah dan menyenangkan",Positif
5,Mantap,Positif
5,Paling cepat penanganan nya,Positif
5,Bismillah.....bagus dan keren aplikasinya terbaik dan cepat...tetap fokus semangat dan istiqomah...,Positif
5,Aplikasi sangat mambantu untuk pengaduan gangguan listrik ataupun yg lain nya,Positif
5,terimakasih pln,Positif
5,Mantap,Positif
5,Pln hebat,Positif
5,Apk sangat lengkap dan mudah sangat membantu sekali dan respon cepat,Positif
5,Sangat Mudah dan membantu.. PLN TERBAIK.....,Positif
5,"Semenjak kehadiran app PLN mobil ini,semua keluh kesah tentang pengaduan pelanggan jadi lebih mudah tanpa ribet, lebih enak lagi endak perlu capek2 keluar rumah kal mau beli pulsa(token) listrik, belum lagi ada juga peromo2ya pokokya sangat membantu👍👍👍👍🔥🔥🔥🙏",Negatif
5,Pekerjaan rapih & cepat,Positif
5,PLN Mobile semakin hari semakin memanjakan pelanggan..👍👍👍,Negatif
5,Pelayanan sangat bagus dan cepat 👍,Positif
5,APLIKASINYA SANGAT MUDAH UNTUK PELAPORAN,Positif
5,Fitur-Fitur yg semakin lengkap membuat semua pelanggan menjadi semakin terbantu ditambah dengan adanya promo-promo yg membuat pelanggan lebih antusias menggunakan Aplikasi PLN Mobile.. Dengan adanya PLN Mobile sangat membantu dan mempermudah semuanya.. Terimakasih PLN.. PLN TERBAIK 👍,Positif
5,Aplikasi yang membantu sekali dimana fitur lengkap,Positif
5,Aplikasi yg sangat bermanfaat.. Fiturnya makin lengkap.. Memudahkan dan pelayanannya cepat.. 👍👍,Positif
5,Pelayanannya cepat,Positif
5,Aplikasi ini sangat membantu dalam pelayanan saya di PLN,Positif
5,"Sangat memudahkan untuk laporan ke PLN,, Cepat & Handal",Positif
5,Ok,Positif
5,"PLN Memberikan layanan terbaik, memudahkan dalam penanangan kelistrikan",Positif
5,Sngat membantu untuk berbagai kebutuhan listrik,Positif
5,layanan online semakin mudah,Positif
5,Semakin lengkap ada update Peta SPKLU terdekat mantap,Positif
5,Keren sangat membantu,Positif
5,Sangat membantu dalam pelayanan pelanggan,Positif
5,Aplikasi sangat membantu tidak perlu lagi ke kantor pln,Positif
5,Pln mobile mantap,Positif
5,"Semua kebutuhan Pelayanan Listrik, tersedia di PLN MOBILE 😍",Positif
5,Bagus sekalii pln mobile👍👍👍👏👏,Positif
5,"Ok,semoga lebih baik lagi",Positif
5,ULP Panakkukang keren,Positif
5,tidak ribet,Negatif
5,Mantap aplikasi membantu saya👍👍👍,Positif
5,Mantap PLN selalu terdepan,Positif
5,"Ngebug, isi alamat kecamatan dan desa tidak bisa, jadi tidak bisa melanjutkan proses pengajuan tambah daya, mana promo sisa 5 hari. Update: petunjuk dari live chat tetap gak bisa, respon dan petunjuk ig tetap gak bisa, ditelpon 123 dibantu tetep gak bisa,, bisanya pakai pakai device lain dan voucher yg disini gak kepakai. Ya sudahlah, yg penting tetep jadi token trus tetep diskon 50% juga Terima kasih pln, timnya kerjanya hebat, responnya keren...... 🙏🙏🙏🙏",Negatif
5,Pln mantap,Positif
5,"mantap buat lapor gangguan PLN, dan untuk menolong tetangga yang masih belum ngerti cara lapor gangguan PLN, RESPON DARI PETUGAS PLN JUGA SANGAT CEPAT.",Positif
5,Mantap,Positif
5,Keren,Positif
5,Terima kasih PLN 🙏,Positif
5,PLN mobile sangat membantu sekali,Positif
5,Membantu kami melapur gangguan,Positif
5,Lebih mudah dan nyaman,Positif
5,Pelayanan sangat ramah dan 👍👍👍,Positif
5,Baik top. Gercep sangat membantu,Positif
5,"Pelayanan cepat, petugas sigap",Positif
5,Melapor gangguan semakin muda,Positif
5,Tambah daya prmon PLN ok,Positif
5,Makasih pln mobile jd bs mempermudah,Positif
5,Mantap jiwa,Positif
5,"Fast respon,petugas cukup membantu dan kooperatif",Positif
5,Catat meter jd lebih mudah👍,Positif
5,PLN mobile keren,Positif
5,"Terimakasih telah menyediakan aplikasi pengaduan. PLN terus semangat., terangkanlah seluruh negerimu",Positif
5,PLN up3 semakin sukses dan jaga,Positif
5,"Bikin hidup lebih mudah ""_""",Positif
5,"Mantaapp,,semakin mudah melakukan transaksi dmana saja👍👍👍",Positif
5,Makasih pelayanan baik cukup ramah,Positif
5,Aplikasi sangat beragam manfaatnya,Positif
5,Membantu kami dalam membuat laporan gangguan listrik,Positif
5,Pelayanan nya sangat cepat dan baik..,Positif
5,Nikmati promo menarik dari pln,Positif
5,Pln sip mantap,Positif
5,Aplikasinya sangat bagus dan sangat bermanfaat,Positif
5,Terbaik pln dapet promo tambah daya daftar lewat aplikasinya😁,Positif
5,Apa pln mobile sangat memudahkan dlm pelaporan gangguan listrik,Positif
5,"Aplikasi sangat baik, responsif dan sangat membantu untuk transaksi dimana saja dan kapanpun serta memberikan kemudahan utk pasang baru, tmbh daya dan laporan gangguan. Pln mobile semakin inovatif.",Positif
5,Proses cepet,Positif
5,mempermudah melakukan transaksi,Positif
5,manfaat sekali apalagi terus berjalan program ini,Positif
5,"Pelayanan oke,mantap sigap",Positif
5,Pln mobil lebih mudah,Positif
5,SANGAT BAIK,Positif
5,Aplikasi sangat bagus buat cek promo dari pln,Positif
5,"Aplikasi nya bagus mudah, smoga bisa memberikan pelayanan yg terbaik",Positif
5,Aplikasinya ok,Positif
5,PLN mobile 👍👍👍👍,Positif
5,Sangat baik Dan cepat,Positif
5,Sangat membantu,Positif
5,Mantap dapat diskon 2 bulan makasih PLN,Positif
5,Semua pelayanan sangat mudah dan cepat terima kasih pln mobil,Positif
5,Bagus dan cepat pelayananya,Positif
5,Sangat mudah,Positif
5,Mantap,Positif
5,Mantap,Positif
5,anjay joss,Positif
5,Aplikasi yg membantu pelaporan,Positif
5,Manteeep pln moble👍,Positif
5,Promonya pln mantap beli token 20 rb serasa beli token 50 rb,Positif
5,PLN Mobile semakin mudah dalam hal Listrik dan kendala listrik. PLN TERBAIK ❤️‍🔥❤️‍🔥🛠🛠👍👍,Positif
5,semoga makin jaya buat PLN dan pelayanan makin ramah,Positif
5,Sangat membantu,Positif
5,"Terimakasih PLN untuk pelayanan terbaiknya, petugas cepat menangani gangguan listrik dirmh kami",Positif
5,"PLN Mobile, sekarang semakin Lengkap dan Mudah digunakan",Positif
5,Aplikasi sangat berguna,Positif
5,Semua semakin mudah,Positif
5,Cepat dan mudah,Positif
5,Kemudahan ada digenggaman dengan PLN Mobile,Positif
1,"dan terjadi lagi, tiap ada pemadaman ga pernah ada info. Live chat masih nanya alamat dimana, di aplikasi tuh ada data saya ya.. percuma amat bayar listrik mahal"" on time pelayanan ga jelas bgni.. ga guna tuh PLN",Negatif
5,Terbaikk🫰,Positif
5,Sngat membantu sekali🙂,Positif
5,Mantap semakin mudah klo bisa banyakin promo nya lagi Terima kasih,Positif
5,Terimakasih banyak karena aplikasi ini sangat membantu bagi masyarakat,Positif
5,Cepat dan mudah diakses,Positif
5,Mantap sangat berguna sekali,Positif
5,"Semakin mantab aplikasi PLN mobile, tingkatkan, salam",Positif
5,Sangat membantu pelanggan pln untuk lbh efektif n efesien,Positif
5,Kata-kata akhiran dengan titik.. Tahu tempe di makan dengan mba Mirna.. Jika ada kesalahan dengan listrik Tenang..PLN MOBILE ialah solusinya.. Aplikasi keren dan sangat membantu..,Negatif
5,Oke joss,Positif
5,Makin sederhana,Positif
5,Pelayanan gangguan kelistrikan ditangani dengan baik,Positif
5,Terimakasih maturnuwun,Positif
5,pelayanan mantap,Positif
5,"PLN mobile,urusan listrik jadi lebih mudah.",Positif
5,Promonya bermanfaat sekali,Positif
5,Terima kasih PLN mobile yg membantu pelaksanaan proses pasang baru nya telah terlaksana petugas ramah dan sopan,Positif
5,Oke,Positif
5,Makin sedehan,Positif
5,Terimakasih PLN,Positif
5,Pln mobile terbaik..,Positif
5,Aplikasi yg keren dan sangat membantu..good job 👍,Positif
5,Mudah digunakan untuk pembayaran listrik,Positif
5,Pln up3 Kramat jati semakin jaya,Positif
5,pln terbaik dan luar biasa,Positif
5,Terbaik 👍👍,Positif
5,Pln terbaik pokoknya tempat isi token terbaik,Positif
5,"aplikasi yang sangat bermanfaat, mempermudah pelanggan👍",Positif
5,Listrik dirumah padam terbantu dengan adanya pln mobile,Positif
5,Bagus,Positif
3,Mudah dan membantu,Positif
5,Baik,Positif
5,"aplikasi sangat baik, mudah di pahami, memudah kan dalama menggunakannya, kualitas yang sangat baik",Positif
5,Layanan PLN sangat memuaskan,Positif
5,Pelayanan mantab,Positif
5,⭐⭐⭐⭐⭐,Positif
5,"Sangat membantu,,",Positif
5,"Aplikasi yang sangat membantu dalam urusan kelistrikan baik pengaduan listrik padam, pasang baru, tambah daya dan pembayaran listrik setiap bulannya",Positif
5,Semakin mudah,Positif
5,Sangat memudahkan,Positif
5,Aplikasi pln mobile sangat baik,Positif
5,👍👍👍👍,Positif
5,Manfaatkan tambah daya promo dan potongan tarif 50% untuk R1,Positif
5,aplikasi yg sangat bagus untuk membeli token listrik,Positif
5,Tempat isi token listrik terbaik se-Indonesia,Positif
5,"informasi yang lengkap tentang listrik ada semua di aplikasi ini,niceee",Positif
5,Mantap,Positif
5,aplikasi nya sangat baik,Positif
5,"Aplikasi nya Sangat berguna sekali, makin ditingkatkan lagi.",Positif
5,PLN SEMAKIN BAIK PELAYANANNYA SANGAT LUAR BIASA MEMPERMUDAH PELANGGAN DALAM KELISTRIKAN,Positif
5,"Aplikasi sangat bagus dan mempermudah dalam pembelian token, pengaduan, dan proses lainnya. Apalagi ada beberapa promo.",Positif
5,"Makin mudah mengunakan PLN mobile,Is the best 👍👍👍",Positif
5,"Beli Token semakin mudah di PLN Mobile , tinggal klik PLN Mobile semua urusan listrik jadi lebih mudah # PLN Mobile. ❤❤❤",Positif
5,Good,Positif
5,PLN Mobile Mantapp..,Positif
5,"Makin lama semakin mudah dg adanya apl PLN Mobile, banyak promo pula... tunggu apa lagi,,, ayo gasss gaes...",Negatif
5,Pelayanannya cepat,Positif
5,"Terimakasih PLN Mobile , semoga semakin baik ke depan nya fitur-fitur dan juga promo"" biar memudahkan konsumen/pelanggan.",Positif
5,Sangat membantu sekali mantab sekali,Positif
5,Lebih cepat,Positif
5,Mudah diakses dan banyak informasi yg bermanfaat..,Positif
5,Siap berguna,Positif
5,"PLN makin mantap,,,, terimakasih PLN udah menerangi indoneia raya",Positif
5,"Dengan Pln mobile pelayanan listrik Cepat,tepat dn tuntas",Positif
5,aplikasi terbaik.,Positif
5,Cepat pemasangannya bgs,Positif
5,Pln terbaik,Positif
5,sangat membantu dalam kemudahan layanan listrik PLN mohon tambah2 kan fitur2 menarik lainnya,Positif
5,"sangat membantu,mantap👍",Positif
5,PLN mobail sangat membantu dikala listrik padam mantap jaya pln,Positif
5,Pln terbaik,Positif
5,Aplikasinya sangat membantu sekali,Positif
5,Mantap,Positif
5,Sangat membantu,Positif
5,The best PLN Mobile,Positif
5,PLN Mobile semakin mempermudah transaksi pelanggan 🙏,Positif
5,sangat bagus,Positif
5,sangat mudah dan banyak promonya mantap,Positif
5,Aplikasi pln mobile sangat membantu dan banyak lainnya terimakasi PLN,Positif
5,"Aplikasi Sangat membantu, mudah di gunakan dan gak ada iklan, Mantap👍",Positif
5,Terbaik dalam pelayanan nya.. Salam sukses slalu,Positif
5,PLN mobile semakin terbaik dan sangat mempermudah bagi pelanggan,Positif
4,"(1). Proses Upgrade akun, belum 100% tapi Aplikasi error tidak bisa lanjut (2). Durasi waktu utk verifikasi akun selama 1X24 jam terlalu lama",Negatif
5,Sangat bermanfaat,Positif
5,Penggaduan jadi mudah serta bisa baca meter mandiri dan langsung muncul estimasi tagihan bulan depan 👍👍,Positif
5,Aplikasinya sangat beragam manfaat,Positif
5,Oke Aplikasi nya Sangat membantu,Positif
5,Aplikasi yg sangat membantu kita berkerja dan memberi informasi ke pelanggan berkenaan dgn tagihan listrik pengaduan pasang baru tambah daya dll,Positif
5,Good,Positif
5,Mantap,Positif
5,Sangat membantu,Positif
5,"Aplikasi ini sangat memudahkan pelanggan dalam pelayanan listrik, top dunia🔥🔥🔥🔥",Positif
5,"Mau beli token listrik prabayar?? PLN mobile aja, mudah dan cepat",Positif
5,Sangat membantu,Positif
5,Pln cepat tanggap,Positif
5,Bagus membantu sekali buat aktifitasnya,Positif
5,Aplikasi yg sangat membantu,Positif
5,Lebih cepat,Positif
5,semakin terbaik,Positif
5,Aplikasi Pln mobile sangat memuaskan dan pelayanan nya cepat dan sangat membantu sukses pln mobile,Positif
5,PLN MOBILE MEMPERMUDAH PENGADUAN DAN PEMBAYARAN,Positif
5,Keren bagus,Positif
5,Aplikasi sangat membantu pelanggan membuat laporan gangguan ke pln sangat cepat,Positif
5,Pln mobile pelayanan cepat tepat dan mudah,Positif
5,Semakin mudah dan gampang...josss,Positif
5,Laporan listrik mati semakin mudah,Positif
5,Layanan cepat dan nyaman,Positif
5,pln semakin ok,Positif
5,"aplikasinya sangat bagus, sangat membantu, dan proses cepat, sangat recommended",Positif
5,Aplikasi nyaa Sangat Baguss dan Membantu,Positif
5,PLN semakin mantap,Positif
5,PLN Mobile Number One,Positif
5,PLN Mobile .....KEREN,Positif
5,Melapur semakin muda,Positif
5,Istimewa,Positif
5,Sangat membantu,Positif
5,"Aplikasi sangat membantu,bisa di mana saja",Positif
5,Aplikasi sangat membantu untuk membuat pengaduan,Positif
5,Mantap,Positif
5,Pembelian token jadi lebih mudah melalui PLN Mobile,Positif
5,Mempermudah,Positif
5,Dengan ada nya pln mobile semua permasalahan listrik jdi lebih mudah,Positif
5,Disc 50% mantap,Positif
5,Dengan aplikasi pln mobile lebih mudah untuk melaporkan gangguan listrik d rumah saya,Positif
5,PLN mobile pelayanan cepat dan tepat,Positif
5,Pln pelayanan terbaik,Positif
5,yantek pln pelayanannya super top,Positif
5,Bagus,Positif
5,Pln mantappp,Positif
5,mantap,Positif
5,dengan aplikasi ini semua urusan listrik makin mudah no ribet,Positif
5,Sangat puas sekali dgan aplikasi PLN Mobile ini,Positif
5,"PLN Mobile semakin mantap, PLN 👍",Positif
5,ISTIMAWEH,Positif
5,"listrik mati, lapor langsung datang petugas ke lokasi.beli token tidak bisa masuk,lapor pln mobile,ditangani dengan baik oleh petugas.",Negatif
5,APLIKASINYA MANTAP DAN JOSSS,Positif
5,Aplikasi yg sangat membantu dan memudahkan kita semua. PLN sangat terbaik 👍👍👍👍👍👍👍,Positif
5,Pelayanan menja lebih mudah terima kasih PLN mobile..,Positif
5,Jossssss,Positif
5,Mantap dan mudah,Positif
5,PLN mobile semakin Josh 🔥,Positif
5,Respon cepat,Positif
5,Aplikasi yang bagus dan mempermudah saya untuk pengaduan listrik,Positif
5,"PLN Terbaik, handal & berakhlak",Positif
5,PLN mobil semakin membantu,Positif
5,"Membantu sekali untuk membayar listrik. Mau ngurus apa aja tentang kelistrikan jd tidak bingung² lagi cari waktu untuk datang ke PLN, tinggal ketik² beres.",Positif
5,Sangat bagus,Positif
5,Aplikasi nya bikin mudah untuk membantu laporan nya dan sangat cepat di respon nya,Positif
5,"PLN MOBILE solusi terbaik dalam hal kelistrikan, terus tinggkatkan layanan PLN MOBILE, PLN terbaik, 👍🥳",Positif
5,aplikasinya sangat membantu mudah di akses di PLN Mobile...top markotopp josslahh ya...👍👍,Positif
5,Sangat membantu👍,Positif
5,Aplikasinya memudahkan pelanggan dalam transaksi untuk tagihan listrik,Positif
5,Sampai saat ini sangat puas dg PLN MOBILE. Mudah dan cepat respon pln nya,Positif
5,Good,Positif
5,Pln mobile sangat membantu dan mempercepat pelayanan.,Positif
5,Bagus mantap,Positif
5,Aplikasi sangat memudahkan dan informatif perihal pelayanan kelistrikan PLN. Semoga semakin banyak promonya yaa😇,Positif
5,Sing ada lawan dah PLN mobile sangat membantu saya,Positif
5,Pelayanannya semakin bagus & cepat merespon,Positif
5,Boot pln bagus banget... game nya seru... hadiahnya menarik...😁,Positif
5,Aplikasi yg sangat membatu konsumen dalam permasalhan listrik mudah dan cepat ...,Positif
5,Sangat cepat dan handal... pelayanan ramah,Positif
5,Pln mantab sangat membantu,Positif
5,Tingkatkan kecepatan akses,Positif
5,Mantap,Positif
5,Sangat mendukung,Positif
5,"Betul betul sangat mempermudah kita saat kita ada gangguan. Tinggal buat pengaduan , langsung di respon. TOP BGT",Positif
5,Sangat membantu,Positif
5,Sangat membantu,Positif
5,Aplikasinya keren dan berguna buat masyarakat,Positif
5,APLIKASI PLN MOBILE TOP MARKOTOP POKOK NYA,Positif
5,Aplikasi ini sangat memudahkan kami dan sangat bermanfaat dalam pembayaran listrik,Positif
5,Pln mobile sangat baik,Positif
5,Semua layanan sangat mudah diakses.. semua dalam genggaman.. mantaabb PLN 👍👍🤩🤩,Positif
5,Lebih bagus dengan aplikasi PLN mobile buat lapor gangguan listrik,Positif
5,Sangat membantu afkx untuk melakukan transaksi pembayaran dan pengaduan,Positif
5,Mudahan Layanan makin ok,Positif
5,PLN adaptif dan fast responsif,Positif
5,Sangat baik dan membantu sekali,Positif
5,Bagus,Positif
5,PLN Mobile kini hadir fitur2 terbaru..gass aja langsung..praktis gak ribet.. thx pln,Positif
5,"Mudah di akses, Fast Respon, Gangguan pun cepat hilang",Positif
5,"Semakin baik, aplikasi sangat membantu",Positif
5,Pln mobile membantu banget,Positif
5,Aplikasi nya sangat bagus.. Kalau ada maslah di listrik langsung cepat teratasi berkat aplikasi ini..,Positif
5,Terima kasih PLN mobile.. Aplikasi yang bisa membantu saya... Saat pengaduan,Positif
5,Aplikasi pln mobil sangat membantu jika ada kendala tentang listrik,Positif
5,Mantap,Positif
5,PLN mobile sangat membantu,Positif
5,Solusi untuk permasalahan listrik kita,Positif
5,Pln mobile memudahkan dalam pelaporan,Positif
5,Saat gangguan listrik dirumah saya tinggal klik di Aplikasi PLN mObile semua terjawab,Positif
5,Aplikasi sangat membantu untuk pencekan listrik dan setiap pembayaran perbulan bisa di cek dah keliatan semua🙂🙏,Netral
5,PELAYANAN PLN CEPAT TANGGAP,Positif
5,Pelayanan PLN mantap ..terima kasih PLN,Positif
5,"Aplikasi PLN Mobile memudahkan pengguna untuk mengelola tagihan listrik, melaporkan gangguan, dan memantau penggunaan listrik secara praktis dan efisien.",Positif
5,"Pelayanan yg sangat profesional,",Positif
5,"Aplikasi sangat membantu sekali,banyak fitur yang ada.pln mobile keren 👍👍👍",Positif
5,PLN MAKIN BAIK,Positif
5,lengkap dan bagus,Positif
5,Fitur Semakin lengkap dan Semakin mudah,Positif
5,Aplikasi PLN sangat bermanfaat untuk kami pengguna listrik dalam berbagai macam hal mengenai kelistrikan 🙏,Positif
5,Bagus sangat bermanfaat,Positif
5,"Terima kasih aplikasi pln mobile,sangat membantu kami",Positif
5,"Aplikasi PLN Mobile,,sangat membantu dan memudahkan pengecekan tagihan listrik",Positif
5,PLN mobile jadi lebih mudah dan lebih semart,Positif
5,Alhamdulillah membantu sekali,Positif
5,Baik sekali,Positif
5,"mantap pln sangat memudahkan, masalah meteran bisa langsung via aplikasi dan nunggu dirumah 🙏🏼",Positif
5,PLN MOBILE semakin mantab,Positif
5,Aplikasi nya sangat membantu 👍🏼,Positif
5,Terima kasih atas kunjungan ln,Positif
5,sangat baik dan cepat pelayanannya,Positif
5,PLN luar biasa handal.,Positif
5,Mantap,Positif
5,Semoga bermanfaat buat masyarakat,Positif
5,Waktu ngisi alamat untuk pengajuan tambah daya yang bagian kecamatan dan provinsi gak bisa di isi akhirnya stuck di bagian itu trus padahal kemarin kemarin gak ada masalah,Negatif
5,PLN hebat,Positif
5,Aplikasi terbaik,Positif
5,"Pelayanan Pln sekarang sangat bagus..cepat tanggap, pengaduan direspon dengan sangat cepat..🙏🙏🙏",Positif
5,pln mobile makin ke sini makin baik mempermudah pelanggan ...,Positif
5,Aplikasi ini sangat membantu,Positif
1,Live chat oleh agent CC 54 BESTARI SM terlalu lama respon dan informasi yang di sampaikan kurang jelas dan susah untuk di pahami oleh pelanggan,Negatif
5,"Untuk pengaduan cepat ditanggapi. Penggunaan sangat praktis,mudah,efisien. PLN Terbaik",Positif
5,"apk ini sangan membatu untuk syaa, mempermudah untuk membuat laporan ketika ada kendala,responnya pun sangat cepat. apk yang bagus pantas untuk 5 bintang",Positif
5,"Pelayanan dalam 1 genggaman, mantap PLN 👍🏻",Positif
5,Semua jadi serba mudah urusan listrik PLN,Positif
5,Apinya gampang di pakai....,Positif
5,👍,Positif
5,Aplikasi ini sangat membantu pelangan sekali👍🏻,Positif
5,"PLN Mobile semakin mudah, cepat dalam layanan online dan slalu menjadi yang terbaik untuk Indonesia Maju..mantap",Positif
5,"Cara hemat beli token, admin lebih murah",Positif
5,Proses penanganan gangguan lebih cepat,Positif
5,pln ok,Positif
5,sangat membantu,Positif
5,Baik,Positif
5,Layanan lengkap dan bagus,Positif
5,Sangat membantu,Positif
5,pln mobile makin Oke Ja,Positif
5,Pln the best dan pelayanan nya memuaskan,Positif
5,"PLN mobile fitur nya semakin lengkap , pembayaran semakin mudah",Positif
5,Aplikasi mudah digunakan dan sangat bagus untuk mengetahui informasi terupdate,Positif
5,Sangat membantu sekali,Positif
5,"Hai Electrizen! Beli token listrik, bayar tagihan, melakukan pengaduan, mengajukan pasang baru dan tambah daya dengan mudah melalui PLN Mobile! PLN Mobile merupakan aplikasi terlengkap untuk semua hal kelistrikan di Indonesia. Hal-hal yang bisa dilakukan di PLN Mobile: 1. Pembayaran listrik yang mudah dari Aplikasi Agar semakin mudah dalam membeli token maupun membayar tagihan, PLN Mobile menyediakan fitur pembayaran langsung menggunakan Virtual Account bank, dompet digital..",Positif
5,Pelayanan cepat mantap,Positif
5,Semoga makin bisa permudah untuk pelanggan mengajukan pb/pd,Positif
5,Sangat membantu.. Cepat dalam proses pembayaran... PLN is the best,Positif
5,"PLN terbaik cepat tanggap, petugasnya ramah tamah, terbaik dah, PLN handal 👍🎉",Positif
5,terbaik,Positif
5,mantap mantapppppppp 👍👍👍,Positif
5,Tidak pake ribet pake aplikasi pln mobile,Negatif
5,pelayanan baik & kondusif,Positif
5,Yang bener aja ? Ga rugi dong sebagus ini keren banget fitur2nya,Negatif
5,Pln keren,Positif
5,PLN mobile mantap,Positif
5,Aplikasi lancar jaya & mudah digunakan..,Positif
5,Bagus,Positif
5,Baik,Positif
5,Mantap sangat mudah di gunakan,Positif
5,Terbaik,Positif
5,aplikasi yg sangat membantu,Positif
5,"Aplikasinya banyak membantu , respon cepat ,pemakaian mudah,..",Positif
5,Mambantu pelayanan,Positif
5,pelayanan cepat.,Positif
5,Mantap banget aplikasinya,Positif
5,Semakin mudah menggunakan PLN Mobile .. sangat membantu sekali..terima kasih PLN 🙏,Positif
5,Mantapppp,Positif
5,"Mempermudah pelanggan dalam pengaduan layanan kelistrikan,petugas dtg cepat,,Aplikasi ini sudah baik dan semoga semakin baik lagi,,",Positif
5,Pelayanan cepat dan mudah,Positif
5,Aplikasi nya baguss pelayanan nya cepat dan semua kendala sudah teratasi dengan baik.,Positif
5,PLN MOBILE Semakin mantap,Positif
5,Pln mobile memudahkan kita dalam bertransaksi tambah daya promonya...,Positif
5,Pelayanan sanvat baik apalagi bulan ada diskonnya yah,Positif
5,Mantap proses Cepat....,Positif
5,Pln mobil mantab,Positif
5,Sangat bermanfaat.,Positif
5,Smakin mudah cepat tepat,Positif
5,Terimakasih PLN aplikasi ini sangat membantu sayah,Positif
